"","comp_1","comp_2","comp_3"
"cell1282",0.0567563465860735,-0.097671629115273,0.0309385503713899
"cell1283",-0.101258334622714,-0.0585396538358625,0.00181602017625631
"cell1284",0.0953221985353686,0.0704653681481208,-0.0232058833455039
"cell1285",-0.233667809125567,-0.0599490731456969,-0.0367327008836071
"cell1286",0.0112413630908427,-0.145618912365523,0.0203582837756798
"cell1287",0.239147674820134,-0.0117991996770182,0.0265081720538897
"cell1288",0.0887078355602436,-0.105036176830986,0.0302155154907546
"cell1289",-0.239071209625706,-0.0534060465343122,-0.0201023928616088
"cell1290",-0.0506740936935811,-0.0879970395412732,0.0232394270149103
"cell1291",0.0756092111293874,0.0889500170960656,-0.0285863286060276
"cell1292",-0.225958727607448,-0.0531119368022497,-0.021457988668266
"cell1293",0.0765127181642203,0.0702923086609913,-0.0422955332896405
"cell1294",0.158905053810346,-0.118124179120164,-0.021714488456788
"cell1295",-0.218592515042131,-0.0473160185574089,-0.039752666190583
"cell1296",0.180311291042698,0.0530978431503674,0.011170339779702
"cell1297",-0.076894155525474,0.113277460888554,0.034191793728772
"cell1298",-0.232524359592997,-0.059063576430422,-0.0271994248914684
"cell1299",0.202649296155932,-0.0931202408634718,-0.0107710176990382
"cell1300",0.0678753014702843,0.0657219003500436,-0.041920458873508
"cell1301",0.0708448673622957,0.0706989104156128,-0.0528552573444217
"cell1302",-0.146833176049214,-0.012053437563142,-0.0571097437552612
"cell1303",-0.132051106348952,-0.082789476339867,0.0147919559164574
"cell1304",0.0785496252186949,0.11320677059153,-0.01525783347986
"cell1305",0.0754252652770206,0.0807053857196439,-0.0260939707867899
"cell1306",-0.00626418256429683,-0.1240536161326,0.0302606472115164
"cell1307",-0.236397978643473,-0.063688302645771,-0.01565785886903
"cell1308",-0.129611306011532,0.0162289863613648,0.0111858228984677
"cell1309",0.0331584163456356,-0.144765903152609,0.0582312344621351
"cell1310",0.0770849511656544,0.0837299699358438,-0.0249493352634507
"cell1311",0.0868244956146529,0.0671762938742655,-0.0291181061837924
"cell1312",-0.11990933053762,-0.0116821635001412,-0.0435302701345778
"cell1313",-0.118799946860161,0.0794950698266534,0.0255023628742586
"cell1314",-0.0772690435160203,0.0978634778137003,0.0335215215035332
"cell1315",0.0729272703161807,0.113755769791487,-0.0113438727679038
"cell1316",0.0664736718043151,-0.127295033584586,0.0549241922939424
"cell1317",-0.0533353912691099,0.136726990559566,0.0352309802735034
"cell1318",0.202514889508779,0.0444024974949447,0.0264889334330163
"cell1319",0.19829140352025,-0.109620629698947,-0.0239209069198608
"cell1320",0.18128785629399,-0.131602709092463,-0.0174108269200232
"cell1321",0.220484215945929,-0.0816013604049792,-0.00348839108197232
"cell1322",0.045434087495621,0.118184230117189,0.0129740600957002
"cell1323",-0.247185875322351,-0.0747520828718149,-0.0209669260221071
"cell1324",-0.237203302704973,-0.0473002395542385,-0.0266204703380872
"cell1325",0.0715817362618903,0.0751327691253388,-0.0540825000883351
"cell1326",0.0840010960309339,0.0682196623515486,-0.0251490775730816
"cell1327",-0.233192400101914,-0.0650772618337842,-0.0282508724392004
"cell1328",-0.127632640421069,-0.0178392417090451,-0.065405464336689
"cell1329",-0.05789219574688,0.12938990530847,0.0375160094481133
"cell1330",0.221589570636149,-0.0934272885218118,-0.0128696908122213
"cell1331",0.230785368621004,-0.00858076265887323,0.0355508818483666
"cell1332",0.124241066477694,0.0548180932144155,-0.0180635394912505
"cell1333",-0.224289867276503,-0.0535143743807411,-0.0253862740865697
"cell1334",0.0700091189452024,0.0728790642126561,-0.0563469074296996
"cell1335",-0.072659641155616,0.144946160955637,0.0357718516973793
"cell1336",-0.151169164689588,-0.082493305302635,0.0212239078744664
"cell1337",-0.185140921908851,-0.0364933078158622,-0.0289507811879852
"cell1338",0.0816597866251927,0.0671911242486973,-0.0304809257395411
"cell1339",0.179039479194824,-0.0490580022952376,-0.00703765503407166
"cell1340",-0.24948576305501,-0.0468130171829048,-0.0166570565568458
"cell1341",-0.00912654263706739,0.13224766598442,0.0236636734786125
"cell1342",0.137625015971447,0.054731301073112,-0.0156676784340746
"cell1343",-0.0253052336227975,0.138036144002198,0.0244297520757845
"cell1344",0.0762172515388571,0.0833222293297156,-0.0237818421338273
"cell1345",0.244590311730588,-0.0187181226372038,0.023599494817202
"cell1346",-0.233332374209238,-0.057050759389864,-0.0331087861760357
"cell1347",-0.0809177916438343,-0.118833394952056,0.0470711551056732
"cell1348",0.0263247575744898,0.117988210350063,0.0206994479288523
"cell1349",0.100980491695644,0.0682771278370515,-0.0226488973948845
"cell1350",0.196125938658473,-0.0844987934783952,-0.0144326217201775
"cell1351",-0.110537626173101,-0.112795173574908,0.0213212630275846
"cell1352",0.0964528891146548,0.0673587475396999,-0.0233920097725788
"cell1353",-0.129233952047595,-0.0270961075684439,-0.058602529615844
"cell1354",0.257511230719694,0.0350854050550913,0.0433835449035175
"cell1355",-0.0675210713751825,0.123177398402454,0.0306019889526359
"cell1356",-0.045850417517288,-0.0704957328384395,0.00287750547245107
"cell1357",0.0750157918769939,0.0759562271462249,-0.0558937222237263
"cell1358",-0.19034769455974,0.0269279861263559,0.0202337388375852
"cell1359",-0.0941315168762615,0.0695917694605281,0.0334918844321158
"cell1360",0.0879963294638786,0.0614424414171339,-0.0221484968327531
"cell1361",0.0700552597314923,0.0671765901491124,-0.0483647975379996
"cell1362",-0.121927264511725,0.0354020817193636,0.042704886390574
"cell1363",0.131320344866547,0.0608191523081204,-0.027421909589093
"cell1364",-0.054185319467093,-0.106424317639849,0.0396239600467175
"cell1365",-0.0494083934323699,0.137896628422212,0.0305453082182787
"cell1366",-0.122112346291614,0.00235582077198868,0.0247565558519056
"cell1367",0.0238835317063124,-0.133109799834986,0.0755634428673275
"cell1368",0.0588249747649888,-0.130110577491265,0.0277207112863877
"cell1369",0.0752626809242451,0.0832068840309111,-0.0286309808227584
"cell1370",-0.107192579455689,-0.111028578398465,0.019824944178793
"cell1371",-0.226981208207296,-0.0635546463643267,-0.0251279051026484
"cell1372",0.0716410856675372,0.0577748785575592,-0.031417319471606
"cell1373",-0.0789932905076457,0.122681807121974,0.0403058784169302
"cell1374",-0.241267378192996,-0.0535567157948287,-0.0243903200815785
"cell1375",-0.102869083983398,0.0849908616607436,0.0399582012127871
"cell1376",-0.20665312283601,-0.0456232417658155,-0.0289788047846662
"cell1377",0.0739272416197411,0.0746629237481578,-0.0526201045740594
"cell1378",0.20959999000947,-0.0685883823814878,-0.00562506448758977
"cell1379",-0.115154661779965,-0.11970977389487,0.0327185654099038
"cell1380",0.229087052169668,-0.00974283696216824,0.03381713282758
"cell1381",-0.0760729002394139,0.118004559205919,0.0324966095627581
"cell1382",-0.0946334694245514,-0.0984701043829163,0.0467666739902596
"cell1383",0.128252508614424,-0.128890489277409,0.0269788709488131
"cell1384",-0.0417277424536376,0.134548588021263,0.0302165893948022
"cell1385",0.207915082681723,-0.106857620379707,-0.0224143416145886
"cell1386",-0.0748385811735276,0.125483884664051,0.0390299828769546
"cell1387",-0.0850620586929752,0.107005674671701,0.0408528073786548
"cell1388",-0.231647450386265,-0.0522819531625321,-0.0240350971194205
"cell1389",-0.0104948489693207,-0.119892484531404,0.0357040043229747
"cell1390",0.0774066434844216,0.091087536456226,-0.0256448180631502
"cell1391",-0.142947158035593,-0.0406834363082342,-0.010228826505504
"cell1392",-0.126176100711411,-0.0968716325160937,0.00207058344067146
"cell1393",-0.214014845543181,-0.0510246266165654,-0.0260005607797498
"cell1394",0.0727316302197803,0.0652593865553875,-0.0368554229604715
"cell1395",-0.110474029397909,-0.1226421556984,0.0314191870675697
"cell1396",0.0715324333631701,0.0725360139188797,-0.0513118969669986
"cell1397",-0.0114365066548849,0.128842907227443,0.0270622377563848
"cell1398",0.0870632899166552,0.064380430008521,-0.0218201843118263
"cell1399",-0.0809438729470032,-4.48215090546114e-05,-0.0343482552814876
"cell1400",0.128876189946165,0.0627170911063761,-0.0248515518213764
"cell1401",-0.171000965337889,0.0289134527003458,0.0244668239091237
"cell1402",-0.0838408711065764,0.113026828400371,0.0414398831985932
"cell1403",0.0599584083118175,-0.0950240217307784,-0.00472837537483036
"cell1404",0.0749834841464631,0.0750953876665778,-0.0231461472255287
"cell1405",-0.0802353052553969,0.117480511404596,0.0308254227391941
"cell1406",0.0892824226348679,0.0652136417372093,-0.023031598801821
"cell1407",-0.23024673179187,-0.0491087152750301,-0.036343358313445
"cell1408",0.217873380125124,-0.0893838382450281,-0.00500612840367195
"cell1409",0.0784829098174943,0.0985973071242117,-0.0188272684356475
"cell1410",-0.0140859621511094,0.141565165410752,0.0276947713074779
"cell1411",0.165347065641883,0.0501032915987229,0.00791150256482803
"cell1412",0.0498513974155078,0.107741234426888,0.00941240846239561
"cell1413",0.193733278777657,-0.132871799533139,-0.0338156320451946
"cell1414",0.0322427120488126,-0.138642242424806,0.0751361844473734
"cell1415",-0.0692762483148625,0.124426354438067,0.0320678976656512
"cell1416",-0.220244993171809,-0.0525808966367068,-0.0264709565429782
"cell1417",-0.0252004351116754,0.134161333546149,0.0280796189707556
"cell1418",-0.239999959308813,-0.0666020582125677,-0.0205554322881577
"cell1419",0.181324407722113,-0.115748449530757,-0.0143094175625854
"cell1420",0.0564262273707219,-0.130286970961525,0.0323866018190664
"cell1421",-0.0790177860321132,0.0807677660938397,0.0236767635592997
"cell1422",0.114394738466547,0.0696231855586599,-0.0248794175783563
"cell1423",-0.060036354270173,0.134958367536306,0.0308266724544647
"cell1424",-0.0779366499432466,0.113339360126124,0.0312268993044738
"cell1425",0.0872793322315131,0.0649799336229106,-0.022609899510139
"cell1426",-0.200858276094152,-0.0724652464940934,-0.00822608756863748
"cell1427",-0.227580062754606,-0.0568636269669478,-0.0246229395094219
"cell1428",0.0506677863732001,-0.11947699393931,0.0478836905548057
"cell1429",0.0707025029684654,0.073274213887696,-0.0500724332528676
"cell1430",-0.0626070137112721,0.116098561591263,0.0339426734005157
"cell1431",-0.235427128537162,-0.0512244001424764,-0.0361101091623156
"cell1432",-0.107912763894125,-0.00285661035136186,-0.0437391456624045
"cell1433",0.088322563389148,-0.1162316034529,0.0628390304470521
"cell1434",-0.166859768078166,-0.0744615637798416,0.00983161343923934
"cell1435",0.210559039897719,-0.104356164774958,-0.0159415387121396
"cell1436",-0.218002437995331,-0.0538656832915081,-0.035226856397884
"cell1437",0.259289157067094,0.0250486460106502,0.0454060551909003
"cell1438",-0.0122720854939852,0.0180018488909928,-0.0164682286409554
"cell1439",0.0743825442602387,0.0812933660171486,-0.0264417799049358
"cell1440",-0.0225547494445825,0.132094223798551,0.0285229489578993
"cell1441",-0.153660742843049,0.0253589392597113,0.0131111272787894
"cell1442",-0.123446535558866,-0.100087034001598,0.0356987269966846
"cell1443",0.00383460049955084,0.1316322712902,0.0240075340070313
"cell1444",-0.143908386019884,-0.0424564279413337,0.0042281475300909
"cell1445",-0.0570634416894285,0.128628171064821,0.0366269291173791
"cell1446",-0.236476826144657,-0.0568872804429821,-0.0260314270089282
"cell1447",-0.226793537937985,-0.0568739606028729,-0.0274967995083085
"cell1448",0.220740662054877,-0.0975149125379089,-0.0157929302264306
"cell1449",-0.114628969724066,0.0325757801051027,0.0208327985950824
"cell1450",-0.0475841169515309,0.138091904020811,0.0309517985896239
"cell1451",0.230714975601665,0.000891739614105018,0.0374296456637585
"cell1452",0.0746962472651234,0.0656641124761538,-0.0379036947210168
"cell1453",0.190574791084304,-0.125292116317577,-0.0324437689736291
"cell1454",0.212289782004046,-0.0947637273582905,-0.00712925743980695
"cell1455",0.245712747798855,-0.0197643154549678,0.0265631687775531
"cell1456",0.153516976518986,-0.130956910309091,0.0158493301756582
"cell1457",0.2403892250903,0.0320021439989673,0.0453186307387946
"cell1458",-0.0559177974531286,-0.0676987261536957,-0.00112885234505343
"cell1459",-0.0214627459028291,0.137906164309237,0.0258688090106647
"cell1460",0.0777032748632139,0.0884377933843987,-0.02955338257034
"cell1461",0.149669896393992,0.0510887230854202,-0.00901569253490797
"cell1462",-0.23416299484441,-0.0553193777773055,-0.0298762196234109
"cell1463",-0.135996786359894,0.0374520374981958,0.0272256196423268
"cell1464",-0.116568479458407,0.0472243809394928,0.0388832408689806
"cell1465",0.081715182528665,-0.124422945594223,0.0410517882607718
"cell1466",-0.0886028102391248,-0.0374381093153963,-0.0105755860217517
"cell1467",-0.239660432733174,-0.0644045476808238,-0.0198787986509643
"cell1468",0.20625157638872,-0.102177908046092,-0.0177290543781983
"cell1469",-0.115157094980851,-0.0958683911370237,0.0138256028162893
"cell1470",-0.0961460029304916,-0.0533291658836473,0.0067384095420479
"cell1471",-0.0189911352919616,0.127249309190913,0.0260834873366302
"cell1472",0.0704017448890628,0.0678088708804406,-0.0504793787417971
"cell1473",-0.0580087595844553,0.122993476374444,0.0352070858361071
"cell1474",0.104392151179447,0.0715751396109849,-0.0193411676932968
"cell1475",-0.0689937567432614,0.127816935660799,0.0307175934862131
"cell1476",0.119062490003108,0.0620415873993064,-0.0247676497649522
"cell1477",-0.138458949677216,-0.0283888688783934,-0.00818816881055615
"cell1478",0.0645467940999463,0.115679439520782,-0.00344908822654957
"cell1479",0.029966344811982,-0.130051433476301,0.0608132601404971
"cell1480",-0.0721639964069353,-0.0887575874762947,0.0208347762831792
"cell1481",0.0793681212248293,0.115897608084748,-0.0148888328073873
"cell1482",0.0298171791044232,-0.135425488769537,0.072912970560904
"cell1483",0.153772425103366,-0.0896975814519855,-0.0163195353698289
"cell1484",0.0772845590518669,0.0952085838738768,-0.0266796177223631
"cell1485",0.243817609536131,0.00382699814567353,0.038230547345054
"cell1486",-0.234463525121506,-0.0569357815040497,-0.0256937174058652
"cell1487",0.237509657822116,0.0399874356848664,0.0472064087445217
"cell1488",0.0715577596839877,0.0647050080773491,-0.0405945251162092
"cell1489",0.16914622836665,-0.116101079644364,-0.000745833852982667
"cell1490",0.0307518354449763,0.116099459254197,0.0159257342189582
"cell1491",0.126768034318031,0.0631510393045031,-0.027752958835604
"cell1492",0.0722880816207843,0.0637041148106687,-0.0404768962284792
"cell1493",0.136687066047669,-0.129916450691776,0.0119744682476334
"cell1494",-0.129459901516562,0.0180547954223493,0.0148445719783949
"cell1495",0.0772912986338542,0.0940190359038334,-0.0263083512919474
"cell1496",-0.0291207705849119,-0.0847381286987825,-0.00427127262479747
"cell1497",0.219156434518897,-0.0960788768634864,-0.0179388973860356
"cell1498",0.0740705481231388,0.0763639565055242,-0.0535052693817213
"cell1499",0.0370257232319981,0.11577024232778,0.0124607329543879
"cell1500",0.0751014824314633,0.0800468143670205,-0.0600574038429945
"cell1501",-0.106580789379942,0.0368286759500149,0.0106645920610337
"cell1502",0.0815729791060749,0.0673692664429369,-0.0247170584110755
"cell1503",0.0824761284635635,0.107100985457747,-0.0260991262210314
"cell1504",-0.197323970823003,-0.0341273043284769,-0.019257217304828
"cell1505",0.0795432152073494,0.101335686332437,-0.0242776069760357
"cell1506",-0.052074576157975,0.141829845720846,0.0334656462704583
"cell1507",-0.0542318266120623,0.143076347898869,0.0324989709718663
"cell1508",-0.085334941260481,0.0757172661502332,0.0259409925264886
"cell1509",0.0073565341061862,-0.132694196705281,0.0617295347551245
"cell1510",0.0894544371849425,0.06467214099432,-0.0245602795581118
"cell1511",-0.068994983292047,0.155702634176713,0.0320522435647672
"cell1512",0.0237998465243968,-0.118455854788148,0.0298156882879398
"cell1513",0.0735417297152344,0.0748810626652824,-0.0523310684029462
"cell1514",0.0692985935315076,0.0660594689598767,-0.0458462233419793
"cell1515",0.0950993162634441,0.0758589754412546,-0.0223993605968615
"cell1516",0.216785538979774,-0.0953399802775713,-0.0108906852015653
"cell1517",0.0230218540807038,0.119309074401091,0.01761049105754
"cell1518",0.0780624015609831,0.0821755359122626,-0.0267029752976476
"cell1519",-0.0283527171420346,-0.13765727771202,0.0523959721466669
"cell1520",0.216866958192547,-0.102270319219246,-0.0225866228052237
"cell1521",-0.217986478731912,-0.0580193246801551,-0.0197747293595069
"cell1522",-0.192239741619353,-0.0740525144884503,-0.0126719147447934
"cell1523",0.24027027490502,0.00165813327196118,0.0380859260825418
"cell1524",0.0778042346778941,0.067318049494644,-0.0222462970383247
"cell1525",0.0711212577707979,0.0713463906137735,-0.0528165851910604
"cell1526",0.00233235402045218,0.127914621558455,0.026938385544309
"cell1527",-0.155829742238678,-0.0933427539284726,0.0201428206623781
"cell1528",-0.21819033947106,-0.0534332375371646,-0.0366361818890201
"cell1529",-0.101757316459665,-0.054513515491187,-0.000177311072964914
"cell1530",-0.101747131540704,0.0519274282845176,0.0071112527728006
"cell1531",-0.0168181574174959,-0.134208438432786,0.0731452644984355
"cell1532",-0.0134815194465728,-0.114480039378921,0.0342005545470618
"cell1533",0.0411846032871419,-0.0927360677905439,0.0229755324235765
"cell1534",0.0756775955445105,0.0764241663831063,-0.024713998904798
"cell1535",0.202016904784159,-0.12082721412849,-0.0241470116878749
"cell1536",-0.208775449734951,-0.0479549345034201,-0.0345958073572966
"cell1537",-0.234323169680536,-0.0476810291959696,-0.0303424533928632
"cell1538",-0.175590568898939,-0.0243610350539114,-0.0226629218901269
"cell1539",-0.132462568699455,-0.094362034174827,0.0259880056910748
"cell1540",-0.0954489677083715,-0.110855289068932,0.0327430377916351
"cell1541",0.205274230670128,-0.107199583631954,-0.0197799126750136
"cell1542",-0.0270685426576102,-0.127876758592062,0.0430761398299803
"cell1543",0.247808228977227,0.0375339927709458,0.0449101638087141
"cell1544",-0.0739872212878958,0.125603597346659,0.0284523147209992
"cell1545",-0.0536448982361161,0.143661501947707,0.0325667545503675
"cell1546",0.0709062329383569,0.0677457073929547,-0.0472162855809078
"cell1547",-0.152051523370884,-0.0257866725283282,-0.00761810308392305
"cell1548",0.0813094132331017,0.000170059594246217,0.00839630896463818
"cell1549",0.209332636260215,-0.104134278013641,-0.0149786582142046
"cell1550",-0.122393746954747,0.084366874414979,0.0273679587915311
"cell1551",0.137641501600967,-0.110569858963367,-0.052196750611481
"cell1552",-0.155048927481345,0.000861554096491797,-0.00727807959633983
"cell1553",-0.131828359805152,-0.0724615480831101,-0.00651104709677101
"cell1554",-0.137415270688038,0.0566111421454844,0.0224133317223025
"cell1555",-0.123074221939455,-0.0804484565051376,0.011757632814612
"cell1556",-0.0245192891825972,0.125312752189115,0.0275904331905399
"cell1557",0.126082573295979,-0.124527006401303,0.0079035613264245
"cell1558",-0.21692816233731,-0.0486155272721695,-0.0286622042460283
"cell1559",0.242740087647014,0.0296008946626775,0.0396053888861544
"cell1560",-0.195385084307491,-0.0478682405934232,-0.0298957677963325
"cell1561",0.10248398914973,-0.130169190786479,0.0488435256079329
"cell1562",-0.0582024041908219,0.12189825708018,0.0306665846623102
"cell1563",0.0899250880278692,0.0641986615112464,-0.0234788123803811
"cell1564",-0.145517884135607,-0.0293320981948638,-0.0287642535756949
"cell1565",-0.103625558138541,0.0732973872965871,0.034069232587825
"cell1566",0.166561438739959,-0.124777021030974,0.0191228427697352
"cell1567",-0.202375116067237,-0.0860042760302307,-0.00662507848522584
"cell1568",0.185299977587118,-0.116789100469807,-0.00901327062258706
"cell1569",0.0350070479192153,-0.111294709470305,0.0596722106534138
"cell1570",0.228506458238818,-0.0148025999942682,0.025673467823251
"cell1571",-0.104701953880842,-0.0866788433732768,0.00645440793451105
"cell1572",-0.0242073877233211,0.138616658702465,0.0251043983009357
"cell1573",-0.023698292951475,0.136482679035302,0.0269983252575587
"cell1574",-0.135690460637354,0.0524076642366353,0.0270538861323192
"cell1575",0.0757859408683831,0.0687343235947684,-0.0376120032492242
"cell1576",0.168869416485247,0.0387291423607545,0.0162638399126974
"cell1577",-0.236354200948065,-0.055660002203803,-0.0212507077427556
"cell1578",0.190262486338731,-0.12336004404326,-0.0216151356715994
"cell1579",-0.203210349579546,-0.0729400264788358,-0.00198399605958805
"cell1580",0.250823414644298,0.0366557821957161,0.0464690392363117
"cell1581",-0.0764313546362554,0.122150920562939,0.0394400653036781
"cell1582",0.202335833563154,-0.111513038313255,-0.0232352972627329
"cell1583",0.172690388537273,-0.117541400164124,-0.000878625109417242
"cell1584",-0.120793170532352,0.0015383150948996,0.0263599053429621
"cell1585",0.21279778863444,-0.053694811627324,0.00830017096636534
"cell1586",0.235585482920077,-0.0197208966768145,0.0256543083645446
"cell1587",0.0870465210410971,0.0661323253765701,-0.0288321790193108
"cell1588",-0.0345390419543749,0.139081986958452,0.0290065390718234
"cell1589",0.0273272361099474,-0.152252593726445,0.0466753407981373
"cell1590",-0.234150368523645,-0.0534796350992052,-0.0302320486396038
"cell1591",0.0737981443667449,0.0614661074259781,-0.0384691361114349
"cell1592",-0.119207684855361,0.0384008172982347,0.0326902593335072
"cell1593",0.192849531635172,-0.131178983551776,-0.0208124593432728
"cell1594",0.1751130698339,-0.114666725403,-0.0239487974847415
"cell1595",-0.0619934960727534,0.140927874881405,0.028513253284356
"cell1596",-0.237043179562848,-0.0535665115757514,-0.0303711675238621
"cell1597",0.0187668023729716,0.127202970984807,0.0204212782347182
"cell1598",-0.0252652558270757,0.13708966048909,0.0289233255957527
"cell1599",0.217072059992164,-0.0761334072442199,-0.0125636390498035
"cell1600",0.00677738892685553,-0.085600196799997,0.0391304648210684
"cell1601",0.216026818974877,-0.0822770183169205,-0.00477492957108797
"cell1602",0.192618704175697,0.0419457110374477,0.03074020723262
"cell1603",-0.202267905626247,-0.0427579583178001,-0.0314435083670285
"cell1604",0.0707888202833273,0.0740802544307798,-0.0507736616880905
"cell1605",0.034820120345438,-0.126072301608053,0.0316726960339513
"cell1606",-0.0464135831693399,-0.112013437267827,0.0131267982455361
"cell1607",0.0713804646770866,0.0765206079833411,-0.0266408908842139
"cell1608",0.238153773387609,-0.00739274670560087,0.0341632744101959
"cell1609",-0.196952111878325,-0.0657112543861451,-0.00604968954677402
"cell1610",-0.141738182052773,-0.0177101220465476,-0.0362467451049072
"cell1611",0.0640248930770542,-0.120489368529031,0.0331610805652683
"cell1612",-0.0668666908375333,-0.112603816884635,0.044030824640009
"cell1613",-0.0730232395198175,0.130294442256279,0.0330177899372543
"cell1614",0.180986881802787,-0.117608550993704,0.00475115543645541
"cell1615",0.216626555328255,-0.0939625835487597,-0.0208288592640105
"cell1616",-0.213011116984884,-0.0573116550854021,-0.0116691463536386
"cell1617",0.216964750199956,-0.104109533924288,-0.0233641404224603
"cell1618",-0.230110881918039,-0.0547494092117335,-0.0150024110700539
"cell1619",-0.22505797687833,-0.047427439704482,-0.0295289581532594
"cell1620",-0.14247269092409,-0.0467692902642333,0.00236250729721344
"cell1621",-0.0467226588133604,0.136098112763376,0.0268904247902488
"cell1622",-0.242284130702368,-0.0574525689673376,-0.0274620153780949
"cell1623",0.0698087929581842,0.0654291376406377,-0.0450726868079784
"cell1624",-0.0919310307082821,0.0867357173715515,0.0343895993863327
"cell1625",0.0739173632331604,0.0839687558854342,-0.0296398746923925
"cell1626",0.128840506775126,-0.139328203296052,0.0240535478391871
"cell1627",-0.078883887900259,0.100067425662068,0.0343518836283411
"cell1628",-0.119843191005467,0.0546219949966896,0.0246257449921564
"cell1629",0.223748876004853,0.044460510120982,0.0397497534153027
"cell1630",0.126599224012175,-0.106417176493462,0.0101669225168173
"cell1631",-0.164260205939672,-0.000154802602225377,-0.000322155152406071
"cell1632",0.210829285264815,-0.104495365378341,-0.0131440527006296
"cell1633",0.0772076910817908,0.0717119801688139,-0.0377368760396843
"cell1634",-0.206990379933916,-0.0671554695794074,-0.0109483377977427
"cell1635",-0.146848741869033,-0.0138809740612118,-0.048111998501678
"cell1636",-0.0255514609310278,0.135209642015102,0.0288266287686652
"cell1637",-0.229603913585737,-0.0476381142671811,-0.028104207154744
"cell1638",0.110422119786782,-0.135349989821132,0.0598213799254446
"cell1639",-0.027835733971025,0.137379998971782,0.0298203188772493
"cell1640",0.181223439231084,-0.123832260731568,-0.00909653543769029
"cell1641",-0.048742351244566,0.137401965935486,0.0298745782354707
"cell1642",-0.0587099074911932,0.130870113146218,0.0358877938892433
"cell1643",0.0770370528921688,-0.128718656995052,0.0358854864256579
"cell1644",0.120699240573154,0.0625596219285617,-0.0274805209009993
"cell1645",0.238939817888958,0.0307095422001772,0.037086176303122
"cell1646",0.0752424616940053,0.0876809266723895,-0.0289264652244151
"cell1647",-0.139371514288449,-0.016273907310508,-0.0471697647650212
"cell1648",0.0793445115229016,0.0820458220127075,-0.0293961480615942
"cell1649",-0.130794445055129,-0.0305547357016628,-0.00358234827875147
"cell1650",0.0758827057382249,0.0748163516007603,-0.026071421181244
"cell1651",0.0627773725190272,-0.129703136809539,0.0327874691216747
"cell1652",0.0727431605927271,0.0738981134684308,-0.0475965065021806
"cell1653",-0.223347412032491,-0.0520922902787218,-0.0293211519774805
"cell1654",0.0681189258173987,0.0667307882058903,-0.0467301733917935
"cell1655",-0.0125908856244846,-0.0999678924245754,0.0113839066571702
"cell1656",-0.158651760754865,-0.0162362869454759,-0.0329279741538536
"cell1657",-0.0858176587694961,0.0820805940540441,0.028484864198543
"cell1658",0.18026054356696,-0.110886262241506,0.00975230161489264
"cell1659",-0.0652185695031026,-0.107882477597844,0.015453005294326
"cell1660",0.198833809250763,-0.114980151637132,-0.0252736017152814
"cell1661",0.206479945347001,-0.106904465570769,-0.0153715356867548
"cell1662",-0.226912527518328,-0.0386529958675629,-0.0333205768549593
"cell1663",0.0929017002001161,0.0668142989906542,-0.0231711912178498
"cell1664",-0.0988810520987938,-0.00790271853448299,-0.0696555091535362
"cell1665",0.117244637001814,0.0601003625696502,-0.0220825541369011
"cell1666",-0.217881442064067,-0.0427364570878341,-0.0307765344334593
"cell1667",0.162112864800675,-0.140175465313507,0.00193669348334507
"cell1668",0.0661434466823316,0.0611177996240614,-0.0449661335370476
"cell1669",-0.0261438038640615,0.130424503229805,0.0272574177949745
"cell1670",-0.0721155360216073,-0.141127351280332,0.0543897042177729
"cell1671",-0.147847118145777,0.0409893755244599,0.0228948235646254
"cell1672",-0.0340834383905637,0.143705388831588,0.0297589186622911
"cell1673",-0.0551204990197729,0.129619724127213,0.0375026037990897
"cell1674",-0.229425532317007,-0.0525382422870708,-0.0264600495072038
"cell1675",0.0772151838505236,0.0888959036300125,-0.0274469978863184
"cell1676",-0.245583458269577,-0.0557701271262499,-0.026891127297928
"cell1677",-0.112768829546858,-0.00747798754392236,-0.067904130325678
"cell1678",-0.157073552107361,0.0199264200345036,0.0120927285700905
"cell1679",-0.0905211050386273,0.126249655332648,0.0377266408398043
"cell1680",-0.097353893898479,0.069343368997132,0.033818824725153
"cell1681",-0.138456322854924,-0.0112011397064057,0.0113307310627068
"cell1682",0.0102893629752458,-0.0889328934696098,0.0428024917730279
"cell1683",-0.143398647878715,-0.0340538378905528,-0.0110954578914736
"cell1684",0.0985047300486714,0.061587456319843,-0.0245577708773108
"cell1685",-0.200504703600456,-0.046919523070579,-0.0261746888504646
"cell1686",0.0976358259162202,0.0662322698447777,-0.0202288000004811
"cell1687",-0.110535781275821,0.0422247977309976,0.0100217936360162
"cell1688",0.21266900491402,-0.0770358614177729,-0.00392361355954174
"cell1689",0.0470191882481009,0.110809914383243,0.00538039068168104
"cell1690",0.180309445810845,-0.109782941513938,0.0053753844404118
"cell1691",0.232890790668372,-0.0139371621822457,0.0258503755920283
"cell1692",0.16621821702508,-0.108942735639762,-0.0214941035065379
"cell1693",-0.0992757675665977,0.0728617464231046,0.024459764225074
"cell1694",-0.180529192076301,-0.069440394547285,-0.0044520135034896
"cell1695",-0.182346500859738,-0.0493827374803167,-0.0243262021311217
"cell1696",-0.0269847069907903,0.140526016715303,0.0289398751689629
"cell1697",0.239624243137697,-0.0175104218340584,0.024271841110006
"cell1698",-0.18650536887067,-0.0520362945841826,-0.0171181246201968
"cell1699",-0.107054156339023,0.0754785398793891,0.0379337029382368
